! Caption record:
APO 3.5M Pointing Data 2014-08-18T07:17:25.5
 155.260069   15.157684  155.287947   15.199991   -0.00000
 145.184857   26.247824  145.209802   26.292499   -0.00000
-109.155554   14.240450  250.875296   14.288052   -0.00000
-122.642921   22.325878  237.386706   22.376227   -0.00000
-125.155018   50.176298  234.863273   50.230845   -0.00000
-101.712217   23.083804  258.317107   23.133916   -0.00000
-154.310579   25.820207  205.718134   25.869552   -0.00000
-177.925868   12.045634  182.104638   12.090081   -0.00000
-147.556487   37.425314  212.465179   37.474944   -0.00000
 162.412130   13.062427  162.443546   13.105716   -0.00000
 144.516311   43.782582  144.535553   43.829171   -0.00000
 165.292202   58.496783  165.294341   58.549662   -0.00000
 149.661913   70.210507  149.631914   70.264877   -0.00000
 109.017055   41.703609  109.038046   41.751092   -0.00000
  91.462705   12.052211   91.494747   12.091394   -0.00000
 163.631235   42.390494  163.649236   42.438924   -0.00000
 108.212472   31.117593  108.238723   31.159162   -0.00000
 128.444377   77.031311  128.380751   77.086617   -0.00000
  87.481496   51.140503   87.497169   51.188314   -0.00000
  79.064257   15.044152   79.096746   15.082108   -0.00000
  12.555422   15.560924   12.589264   15.600613   -0.00000
 -12.482260   47.651096  -12.456473   47.699009   -0.00000
  72.950323   36.684813   72.975583   36.729902   -0.00000
 125.059426   29.716860  125.083291   29.762745   -0.00000
  88.441783   28.082663   88.469905   28.125050   -0.00000
  21.280009   27.175570   21.311418   27.219459   -0.00000
 -10.143430   14.621408  -10.110620   14.662428   -0.00000
 107.065803   66.607323  107.055808   66.658176   -0.00000
   3.007851   47.871118    3.031087   47.920618   -0.00000
  32.558079   34.595783   32.585112   34.640673   -0.00000
  43.103245   62.066305   43.108718   62.114195   -0.00000
 107.535905   13.249226  107.564507   13.288950   -0.00000
-142.781547   52.500980  217.229410   52.555696   -0.00000
 172.349496   27.717752  172.375441   27.765693   -0.00000
-174.710760   23.791643  185.315513   23.838989   -0.00000
-167.723083   37.687105  192.297318   37.738629   -0.00000
 176.194957   46.778177  176.211129   46.827630   -0.00000
 -95.683935   12.709123  264.347780   12.755997   -0.00000
 -89.583526   35.297302  270.444670   35.347968   -0.00000
 -72.830257   44.029079  287.195124   44.081377   -0.00000
-172.361720   59.168565  187.642300   59.223804   -0.00000
-163.798668   14.263860  196.229452   14.309949   -0.00000
-125.248973   11.979279  234.781462   12.026073   -0.00000
